,title,artist,lyrics
652,Stumbling Bee,Eels,"I just might see, things get better"
653,Stumbling Bee,Eels,Where is the sunshine when it's cold
654,Stumbling Bee,Eels,"I guess 'til then, I'll wear a sweater"
656,Stumbling Bee,Eels,Trying to fly away
657,Stumbling Bee,Eels,But it looks like I gotta stay
659,Stumbling Bee,Eels,Sometimes I feel like a stumbling bee
660,Stumbling Bee,Eels,Tryna fly in November
661,Stumbling Bee,Eels,"But I've been through much worse, I'll be back"
662,Stumbling Bee,Eels,"I know the way there, I remember"
664,Stumbling Bee,Eels,Trying to fly away
665,Stumbling Bee,Eels,But it looks like I gotta stay
666,Stumbling Bee,Eels,"But I think I know why, know why, no mind"
667,Stumbling Bee,Eels,I'm gonna find my way
668,Son of a Bitch,Eels,Mother couldn't love me
669,Son of a Bitch,Eels,But that didn't stop me
670,Son of a Bitch,Eels,From liking her
671,Son of a Bitch,Eels,She was my mom
672,Son of a Bitch,Eels,And I was no son of a bitch
674,Son of a Bitch,Eels,Daddy was a drunk
675,Son of a Bitch,Eels,A most unpleasant man
676,Son of a Bitch,Eels,Asleep on the floor
677,Son of a Bitch,Eels,Just inside the front door
678,Son of a Bitch,Eels,With a smile underneath his red nose
680,Son of a Bitch,Eels,The wrong look his way
681,Son of a Bitch,Eels,Well that could really wreck his day
682,Son of a Bitch,Eels,And believe me when I say
683,Son of a Bitch,Eels,It would wreck your day too
685,Son of a Bitch,Eels,Grandma took me in
686,Son of a Bitch,Eels,Though times were pretty thin
687,Son of a Bitch,Eels,Said I was no son of a bitch
689,Son of a Bitch,Eels,Down on my knees
690,Son of a Bitch,Eels,Begging god please
691,You Are the Shining Light,Eels,Come on baby now don't quit the show
692,You Are the Shining Light,Eels,I know you love a good fight
693,You Are the Shining Light,Eels,In your darkest night of the soul (guess what?)
694,You Are the Shining Light,Eels,You are the shining light (come on)
696,You Are the Shining Light,Eels,"Bounce back, you always do"
697,You Are the Shining Light,Eels,From some pretty rough nights
698,You Are the Shining Light,Eels,In the tunnel you're minin' through
699,You Are the Shining Light,Eels,You are the shining light (let's go)
701,You Are the Shining Light,Eels,I'm right here
702,You Are the Shining Light,Eels,I'm comin' with you
704,You Are the Shining Light,Eels,"I can't handle it, you're making me mad"
705,You Are the Shining Light,Eels,You know it's just not right
706,You Are the Shining Light,Eels,You don't know how beautiful you are
707,You Are the Shining Light,Eels,And you are the shining light (hello)
709,You Are the Shining Light,Eels,"Come on, dummy"
710,You Are the Shining Light,Eels,Get a clue
712,You Are the Shining Light,Eels,Come on baby now don't quit the show
713,You Are the Shining Light,Eels,You know you love a good fight
714,You Are the Shining Light,Eels,In the darkest night of the soul (give it up)
715,You Are the Shining Light,Eels,You are the shining light
717,You Are the Shining Light,Eels,Take it with you everywhere you go
718,You Are the Shining Light,Eels,Turn it on and make it bright
719,You Are the Shining Light,Eels,Ain't no reason to quit the show
720,You Are the Shining Light,Eels,When you are the shining light
722,You Are the Shining Light,Eels,Yes sir
723,You Are the Shining Light,Eels,"Now, smile"
724,You Are the Shining Light,Eels,"Feels good, right?"
725,You Are the Shining Light,Eels,That's more like it
726,You Are the Shining Light,Eels,Yeah
727,Anything For Boo,Eels,"Anything for boo, oh boo, I do"
728,Anything For Boo,Eels,"I do, I do, I do, I do"
729,Anything For Boo,Eels,"Anything for boo, my love is true"
730,Anything For Boo,Eels,"It's true, it's true, it's true, it's true"
731,Anything For Boo,Eels, 
732,Anything For Boo,Eels,That's our gal playing on the box
733,Anything For Boo,Eels,Tropicália in the afternoon
734,Anything For Boo,Eels,Making love while the curtains blow
735,Anything For Boo,Eels,"Gal singing ""Baby, baby, baby, I love you"""
736,Anything For Boo,Eels, 
737,Anything For Boo,Eels,"Anything for boo, oh boo, I do"
738,Anything For Boo,Eels,"I do, I do, I do, I do"
739,Anything For Boo,Eels,"Anything for boo, my love is true"
740,Anything For Boo,Eels,"It's true, it's true, it's true, it's true"
741,Anything For Boo,Eels, 
742,Anything For Boo,Eels,Don't have to miss each other any more
743,Anything For Boo,Eels,Here we are with nothing else to do
744,Anything For Boo,Eels,Abbey Road Deluxe or Lover on repeat
745,Anything For Boo,Eels,Stay singing 'bout being dramatic and true
746,Anything For Boo,Eels, 
747,Anything For Boo,Eels,Independent of the rest
748,Anything For Boo,Eels,Yet I am so dependent on you
749,Anything For Boo,Eels,Don't know if that's a good or bad thing
750,Anything For Boo,Eels,But not being with you
751,Anything For Boo,Eels,Is something that I don't know how to do
752,Anything For Boo,Eels, 
753,Anything For Boo,Eels,"Anything for boo, oh boo, I do"
754,Anything For Boo,Eels,"I do, I do, I do, I do"
755,Anything For Boo,Eels,"Anything for boo, my love is true"
756,Anything For Boo,Eels,"It's true, it's true, it's true, it's true"
757,Efils’ God,Eels,Efils good and the time is right
758,Efils’ God,Eels,I'll bundle up and slip away
759,Efils’ God,Eels,The count is down and the drip is up
760,Efils’ God,Eels,It's time to split this hunk of clay
762,Efils’ God,Eels,Now you can bring my suitcase
763,Efils’ God,Eels,But you can't bring me
764,Efils’ God,Eels,And you can have all the money
765,Efils’ God,Eels,Cause you say that you must
766,Efils’ God,Eels,But if you think that it matters
767,Efils’ God,Eels,Take a look at me
768,Efils’ God,Eels,And don't close your eyes as i turn into dust
770,Efils’ God,Eels,Efils good
771,Efils’ God,Eels,Don't tell me that i can't do this
772,Efils’ God,Eels,As if you knew
773,Efils’ God,Eels,But you don't know
774,Efils’ God,Eels,How Efils good
775,Baby Loves Me,Eels,Record company hates me
776,Baby Loves Me,Eels,The doctor says I'm sick
777,Baby Loves Me,Eels,The bad girls think I'm just too nice
778,Baby Loves Me,Eels,"And the nice girls call me ""dick"""
780,Baby Loves Me,Eels,But baby loves me!
781,Baby Loves Me,Eels,And she's smarter than you
782,Baby Loves Me,Eels,My baby loves me!
783,Baby Loves Me,Eels,Unlikely but true
785,Baby Loves Me,Eels,Policeman flashes the red lights
786,Baby Loves Me,Eels,Coach says that I'm weak
787,Baby Loves Me,Eels,Teacher says I'm not too bright
788,Baby Loves Me,Eels,"Bodybuilder calls me ""pipsqueak"""
790,Baby Loves Me,Eels,Baby loves me!
791,Baby Loves Me,Eels,And she's smarter than you
792,Baby Loves Me,Eels,My baby loves me!
793,Baby Loves Me,Eels,Unlikely but true
795,Baby Loves Me,Eels,The neighbors don't like my flowers
796,Baby Loves Me,Eels,The waiter don't like my tip
797,Baby Loves Me,Eels,The librarian shushes me
798,Baby Loves Me,Eels,Travel agent canceled my trip
800,Baby Loves Me,Eels,Baby loves me!
801,Baby Loves Me,Eels,And she's smarter than you
802,Baby Loves Me,Eels,My baby loves me!
803,Baby Loves Me,Eels,Unlikely but true
805,Baby Loves Me,Eels,Minister says I'm a demon
806,Baby Loves Me,Eels,Dietitian says I'm a pig
807,Baby Loves Me,Eels,Warmhearted say I'm freezin'
808,Baby Loves Me,Eels,Promoter won't give me the gig
810,Baby Loves Me,Eels,But baby loves me!
811,Baby Loves Me,Eels,And she's smarter than you
812,Baby Loves Me,Eels,My baby loves me!
813,Baby Loves Me,Eels,Unlikely but true
815,Baby Loves Me,Eels,My tired body is breakin' down
816,Baby Loves Me,Eels,The world is endin' soon
817,Baby Loves Me,Eels,It's all crumblin' at my feet
818,Baby Loves Me,Eels,Not sure what to do
820,Baby Loves Me,Eels,But baby loves me!
821,Baby Loves Me,Eels,And that's a real good thing
822,Baby Loves Me,Eels,My baby loves me!
823,Baby Loves Me,Eels,It's a beautiful thing
825,Baby Loves Me,Eels,Baby loves me!
826,Baby Loves Me,Eels,And she's smarter than you
827,Baby Loves Me,Eels,My baby loves me!
828,Baby Loves Me,Eels,Unlikely but true
830,Baby Loves Me,Eels,Baby loves me!
831,Some Friend,Eels,Loyalty is easy when you're king
832,Some Friend,Eels,Doesn't matter who's around to bring
834,Some Friend,Eels,Some friend you turned out to be
835,Some Friend,Eels,Looking cool but anyone can see
836,Some Friend,Eels,That you don't know where you're going to
837,Some Friend,Eels,But I have some idea
839,Some Friend,Eels,Kowtow to everybody's whims
840,Some Friend,Eels,That's what'll finally do you in
842,Some Friend,Eels,Some friend you turned out to be
843,Some Friend,Eels,Looking cool but anyone can see
844,Some Friend,Eels,That you don't know where you're going to
845,Some Friend,Eels,But I have some idea
847,Some Friend,Eels,Sorry but I've got a train to catch
848,Some Friend,Eels,Gonna leave you and your schemes to hatch
850,Some Friend,Eels,Some friend you turned out to be
851,Some Friend,Eels,Looking cool but anyone can see
852,Some Friend,Eels,That you don't know where you're going to
853,Some Friend,Eels,But I have some idea
854,Susan’s House,Eels,"Going over to Susan's house, walking south down Baxter Street"
855,Susan’s House,Eels,Nothing hiding behind this picket fence
856,Susan’s House,Eels,There's a crazy old woman smashing bottles on the sidewalk
857,Susan’s House,Eels,Where her house burnt down two years ago
858,Susan’s House,Eels,People say that back then she really wasn't that crazy
860,Susan’s House,Eels,Going over to Susan's house
861,Susan’s House,Eels,Going over to Susan's house
862,Susan’s House,Eels,She's gonna make it right
864,Susan’s House,Eels,Down by the Donut Prince a fifteen year old boy lies on the sidewalk
865,Susan’s House,Eels,With a bullet in his forehead
866,Susan’s House,Eels,In a final act of indignity the paramedics take off all his clothes
867,Susan’s House,Eels,For the whole world to see while they put him in the bag
868,Susan’s House,Eels,Meanwhile and old couple argues inside the Queen Bee
869,Susan’s House,Eels,The sick fluorescent light shimmering on their skin
871,Susan’s House,Eels,Going over to Susan's house
872,Susan’s House,Eels,Going over to Susan's house
873,Susan’s House,Eels,I can't be alone tonight
875,Susan’s House,Eels,"Take a left down echo park, a kid asks do I want some crack"
876,Susan’s House,Eels,T.v. sets are spewing Baywatch through the windows into black
877,Susan’s House,Eels,Here comes a girl with long brown hair who can't be more than seventeen
878,Susan’s House,Eels,She sucks on a red popsicle while she pushes a baby girl in a pink carriage
879,Susan’s House,Eels,"And I'm thinking, that must be her sister"
880,Susan’s House,Eels,"That must be her sister, right?"
881,Susan’s House,Eels,They go into the 7-11 and I keep walking
883,Susan’s House,Eels,Going over to Susan's house [Repeat: x2]
884,It’s A Motherf#&!@r,Eels,It's a Motherfucker
885,It’s A Motherf#&!@r,Eels,Being here without you
886,It’s A Motherf#&!@r,Eels,Thinking 'bout the good times
887,It’s A Motherf#&!@r,Eels,Thinking 'bout the bad
888,It’s A Motherf#&!@r,Eels,And I won't ever be the same
890,It’s A Motherf#&!@r,Eels,It's a Motherfucker
891,It’s A Motherf#&!@r,Eels,Getting through a Sunday
892,It’s A Motherf#&!@r,Eels,Talking to the walls just me again
894,It’s A Motherf#&!@r,Eels,But I won't ever be the same
895,It’s A Motherf#&!@r,Eels,I won't ever be the same
897,It’s A Motherf#&!@r,Eels,It's a Motherfucker
898,It’s A Motherf#&!@r,Eels,How much I understand
899,It’s A Motherf#&!@r,Eels,The feeling that you need someone
900,It’s A Motherf#&!@r,Eels,To take you by the hand
902,It’s A Motherf#&!@r,Eels,And you won't ever be the same
903,It’s A Motherf#&!@r,Eels,You won't ever be the same
904,I Need Some Sleep (Dwin Remix),Eels,I need you
905,I Need Some Sleep (Dwin Remix),Eels,I need some sleep
906,I Need Some Sleep (Dwin Remix),Eels,It can't go on like this
907,I Need Some Sleep (Dwin Remix),Eels,I tried counting sheep
908,I Need Some Sleep (Dwin Remix),Eels,But there's one I always miss
909,I Need Some Sleep (Dwin Remix),Eels,Everyone says I'm getting down too low
910,I Need Some Sleep (Dwin Remix),Eels,Everyone says you just gotta let it go
912,I Need Some Sleep (Dwin Remix),Eels,I need some sleep
913,I Need Some Sleep (Dwin Remix),Eels,It can't go on like this
914,I Need Some Sleep (Dwin Remix),Eels,I tried counting sheep
915,I Need Some Sleep (Dwin Remix),Eels,But there's one I always miss
916,I Need Some Sleep (Dwin Remix),Eels,Everyone says I'm getting down too low
917,I Need Some Sleep (Dwin Remix),Eels,Everyone says you just gotta let it go
918,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
920,I Need Some Sleep (Dwin Remix),Eels,I need you
921,I Need Some Sleep (Dwin Remix),Eels,I need you
922,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
923,I Need Some Sleep (Dwin Remix),Eels,I need you
924,I Need Some Sleep (Dwin Remix),Eels,I need you
925,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
926,I Need Some Sleep (Dwin Remix),Eels,I need you
927,I Need Some Sleep (Dwin Remix),Eels,I need you
928,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
929,I Need Some Sleep (Dwin Remix),Eels,I need you
930,I Need Some Sleep (Dwin Remix),Eels,I need you
931,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
932,I Need Some Sleep (Dwin Remix),Eels,I need you
933,I Need Some Sleep (Dwin Remix),Eels,I need you
934,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
935,I Need Some Sleep (Dwin Remix),Eels,I need you
936,I Need Some Sleep (Dwin Remix),Eels,I need you
937,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
939,I Need Some Sleep (Dwin Remix),Eels,I need some sleep
940,I Need Some Sleep (Dwin Remix),Eels,It can't go on like this
941,I Need Some Sleep (Dwin Remix),Eels,I tried counting sheep
942,I Need Some Sleep (Dwin Remix),Eels,But there's one I always miss
943,I Need Some Sleep (Dwin Remix),Eels,Everyone says I'm getting down too low
944,I Need Some Sleep (Dwin Remix),Eels,Everyone says you just gotta let it go
946,I Need Some Sleep (Dwin Remix),Eels,I need some sleep
947,I Need Some Sleep (Dwin Remix),Eels,It can't go on like this
948,I Need Some Sleep (Dwin Remix),Eels,I tried counting sheep
949,I Need Some Sleep (Dwin Remix),Eels,But there's one I always miss
950,I Need Some Sleep (Dwin Remix),Eels,Everyone says I'm getting down too low
951,I Need Some Sleep (Dwin Remix),Eels,Everyone says you just gotta let it go
952,I Need Some Sleep (Dwin Remix),Eels,You just gotta let it go
